Airbnbid,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
12387961,59742433,Brooklyn,Williamsburg,40.70851,-73.95443,Private room,80,4,2,2019-05-06,0.77,1,66
12388091,1704335,Manhattan,Upper West Side,40.79749,-73.96307,Private room,56,7,1,2016-06-05,0.03,1,0
12388347,6884235,Manhattan,Hell's Kitchen,40.76038,-73.98781,Entire home/apt,219,7,100,2019-06-22,2.66,1,235
12388494,66977773,Manhattan,Hell's Kitchen,40.768,-73.98557,Entire home/apt,197,1,0,,,1,0
12389574,42329946,Brooklyn,Bushwick,40.69294,-73.92287,Entire home/apt,260,4,105,2019-06-15,2.85,1,48
12389931,5017615,Manhattan,Flatiron District,40.73922,-73.98886,Entire home/apt,115,14,3,2018-10-27,0.13,1,0
12390529,52196858,Bronx,Parkchester,40.83703,-73.85648,Private room,75,2,63,2019-05-18,1.8,2,150
12396603,20942935,Brooklyn,Crown Heights,40.67529,-73.93671,Private room,66,1,1,2016-05-02,0.03,1,0
12397447,35031188,Queens,Astoria,40.77479,-73.93546,Private room,75,1,21,2019-06-21,0.55,1,364
12398308,14136274,Manhattan,SoHo,40.7244,-74.00681,Entire home/apt,500,2,0,,,1,0
12400242,67045498,Queens,Ridgewood,40.70918,-73.90089,Entire home/apt,215,1,38,2019-06-28,1.75,1,77
12403252,67069129,Manhattan,Harlem,40.80967,-73.95295,Entire home/apt,175,2,136,2019-06-23,3.51,2,280
12403816,67073298,Manhattan,Hell's Kitchen,40.76058,-73.99603,Entire home/apt,140,7,131,2019-06-28,3.37,1,111
12404677,59958998,Brooklyn,Downtown Brooklyn,40.69449,-73.98367,Private room,80,1,0,,,1,0
12404679,61532697,Manhattan,Midtown,40.75228,-73.97337,Private room,359,5,0,,,1,0
12404734,13406954,Brooklyn,Williamsburg,40.7121,-73.96156,Private room,80,1,1,2016-05-23,0.03,3,0
12404820,40015388,Brooklyn,Park Slope,40.67086,-73.97847,Private room,935,1,0,,,1,0
12404998,47380199,Queens,Astoria,40.76869,-73.91966,Entire home/apt,120,7,1,2016-06-05,0.03,1,0
12405814,1468472,Bronx,Longwood,40.81384,-73.90514,Entire home/apt,85,5,4,2018-08-03,0.31,1,0
12406683,25095488,Brooklyn,Sunset Park,40.66248,-73.99667,Entire home/apt,100,2,3,2017-01-13,0.1,1,0
12406906,11554193,Brooklyn,Crown Heights,40.66753,-73.95099,Private room,64,5,7,2016-09-09,0.18,2,0
12407244,5790819,Manhattan,Lower East Side,40.7192,-73.98431,Private room,75,2,3,2017-01-06,0.08,1,0
12408850,67105547,Manhattan,East Harlem,40.78898,-73.95478,Private room,62,1,32,2018-10-01,0.83,1,0
12409217,51501835,Manhattan,Hell's Kitchen,40.76347,-73.99296,Entire home/apt,96,30,5,2018-06-10,0.13,31,246
12409364,36663219,Manhattan,Kips Bay,40.74462,-73.97746,Entire home/apt,350,3,0,,,1,0
12409508,13755526,Manhattan,Upper East Side,40.7673,-73.9594,Entire home/apt,100,1,0,,,1,0
12410412,6662358,Brooklyn,Flatbush,40.64933,-73.96478,Entire home/apt,290,5,4,2018-08-19,0.11,1,0
12411380,67123961,Manhattan,Harlem,40.82088,-73.95628,Private room,50,2,12,2017-08-28,0.31,2,0
12411737,52559052,Manhattan,Midtown,40.76657,-73.98207,Entire home/apt,150,2,0,,,1,0
12412900,2874126,Manhattan,Hell's Kitchen,40.76535,-73.98874,Private room,81,4,27,2018-06-25,0.7,1,188
12417189,13168457,Queens,Astoria,40.76555,-73.91458,Private room,70,2,18,2016-11-15,0.46,1,89
12419487,44781865,Brooklyn,Clinton Hill,40.68761,-73.95979,Private room,70,2,31,2019-05-26,0.83,1,0
12420694,20471565,Manhattan,East Village,40.72522,-73.98114,Private room,150,3,0,,,1,0
12420947,3642404,Brooklyn,Williamsburg,40.70965,-73.95675,Entire home/apt,95,4,10,2019-06-23,0.37,1,0
12421102,3518697,Brooklyn,Crown Heights,40.67634,-73.96177,Entire home/apt,150,1,1,2016-07-06,0.03,1,188
12422277,43924728,Brooklyn,Fort Greene,40.68702,-73.97506,Entire home/apt,169,2,136,2019-06-16,3.46,1,251
12422777,26819014,Brooklyn,Cypress Hills,40.67893,-73.89423,Private room,25,1,0,,,1,0
12422969,22627365,Manhattan,Flatiron District,40.74047,-73.98932,Entire home/apt,154,1,0,,,1,0
12423497,2455544,Manhattan,Midtown,40.76507,-73.98393,Entire home/apt,140,5,1,2016-05-04,0.03,1,0
12423868,9754272,Manhattan,Harlem,40.82616,-73.94023,Entire home/apt,130,2,5,2016-10-30,0.13,1,0
12425266,67208195,Brooklyn,Bedford-Stuyvesant,40.68607,-73.91761,Private room,60,2,53,2019-07-07,1.37,2,365
12425296,43585775,Manhattan,West Village,40.73475,-74.0044,Entire home/apt,250,3,0,,,1,0
12426775,9249156,Brooklyn,Williamsburg,40.71019,-73.95439,Private room,55,3,2,2016-06-29,0.05,1,0
12426778,7963317,Brooklyn,Boerum Hill,40.68834,-73.98601,Private room,150,1,0,,,1,0
12426957,20069770,Brooklyn,Bushwick,40.69336,-73.9213,Private room,45,2,2,2017-06-16,0.08,1,0
12427898,67223979,Brooklyn,Sunset Park,40.66482,-73.99609,Entire home/apt,199,1,164,2019-06-20,4.25,1,340
12430126,31796914,Manhattan,Morningside Heights,40.80507,-73.96465,Entire home/apt,290,4,3,2018-01-05,0.08,1,0
12430153,26010563,Manhattan,Upper West Side,40.78054,-73.97779,Entire home/apt,85,2,7,2016-06-26,0.18,1,0
12431649,51501835,Manhattan,Hell's Kitchen,40.76306,-73.99257,Entire home/apt,150,30,3,2018-11-05,0.12,31,332
12433088,65258815,Brooklyn,Crown Heights,40.6736,-73.92612,Entire home/apt,60,2,23,2019-06-27,6.22,2,33
12433302,425363,Brooklyn,Bedford-Stuyvesant,40.6872,-73.95231,Entire home/apt,170,5,55,2019-07-03,1.44,1,82
12433898,67261284,Queens,Jackson Heights,40.75302,-73.8797,Private room,47,1,15,2018-12-20,0.39,2,0
12434717,40828217,Brooklyn,Prospect-Lefferts Gardens,40.66113,-73.94542,Private room,55,2,60,2019-06-23,1.62,4,88
12443469,970831,Manhattan,Chinatown,40.71472,-73.99081,Entire home/apt,195,2,80,2019-06-16,2.04,1,14
12445316,66807700,Manhattan,East Harlem,40.79456,-73.94345,Entire home/apt,186,2,139,2019-06-19,3.6,3,73
12445714,67332509,Manhattan,Harlem,40.82579,-73.94324,Entire home/apt,99,1,3,2016-05-29,0.08,1,0
12446494,21742264,Manhattan,Hell's Kitchen,40.76304,-73.99166,Entire home/apt,155,1,0,,,1,0
12446548,102525,Brooklyn,South Slope,40.66768,-73.98425,Private room,60,3,27,2019-05-20,0.71,2,308
12447273,67341852,Brooklyn,Gowanus,40.68474,-73.98862,Private room,100,1,1,2016-05-15,0.03,1,0
12450591,35079352,Manhattan,Upper West Side,40.7992,-73.97158,Entire home/apt,500,5,3,2018-06-29,0.09,1,44
12450817,67063688,Brooklyn,Fort Greene,40.68521,-73.97131,Entire home/apt,150,2,68,2019-06-23,1.74,1,319
12451425,60996330,Manhattan,Murray Hill,40.74893,-73.97037,Entire home/apt,175,1,3,2017-04-19,0.09,1,0
12452110,12327430,Manhattan,Hell's Kitchen,40.76386,-73.99707,Entire home/apt,148,4,104,2019-06-23,2.7,2,145
12453775,7695686,Manhattan,Harlem,40.80057,-73.9556,Private room,130,3,44,2019-05-26,1.15,1,80
12454556,8671253,Manhattan,East Village,40.72414,-73.9801,Private room,80,2,3,2016-05-31,0.08,1,0
12462634,48091946,Manhattan,Upper West Side,40.77775,-73.98169,Entire home/apt,150,2,5,2016-11-18,0.13,1,0
12464635,639785,Brooklyn,Williamsburg,40.71774,-73.95466,Entire home/apt,285,2,17,2017-09-03,0.44,1,0
12465732,47638752,Manhattan,Chinatown,40.7133,-73.9956,Private room,70,3,1,2016-05-20,0.03,1,0
12467421,67471774,Manhattan,Upper West Side,40.77504,-73.9896,Entire home/apt,150,1,0,,,1,0
12468908,16437254,Brooklyn,Prospect Heights,40.67631,-73.96635,Entire home/apt,155,30,1,2018-08-14,0.09,21,61
12470877,67493763,Manhattan,East Village,40.72952,-73.98214,Private room,82,1,4,2017-07-31,0.16,1,0
12471447,36966894,Manhattan,Upper West Side,40.77835,-73.97655,Entire home/apt,200,3,5,2016-05-29,0.13,1,0
12472230,51520084,Brooklyn,Bedford-Stuyvesant,40.69687,-73.93542,Private room,60,1,0,,,1,0
12472883,12114372,Manhattan,Gramercy,40.73631,-73.98525,Private room,150,7,0,,,1,0
12477280,283395,Manhattan,Murray Hill,40.7493,-73.9794,Private room,159,1,17,2017-12-10,0.44,2,155
12482870,4620141,Manhattan,Washington Heights,40.84659,-73.93252,Private room,38,5,11,2017-08-22,0.31,2,0
12485134,5206786,Manhattan,East Village,40.72804,-73.98867,Entire home/apt,155,5,12,2019-04-26,0.31,1,2
12485862,33936693,Brooklyn,Williamsburg,40.71173,-73.96646,Entire home/apt,184,4,79,2019-06-18,2.21,1,222
12487909,66574216,Queens,Flushing,40.76564,-73.82043,Private room,65,1,122,2019-06-24,3.16,1,86
12492242,38864859,Manhattan,Upper East Side,40.7842,-73.95105,Entire home/apt,150,1,0,,,1,0
12492594,9361557,Brooklyn,Prospect-Lefferts Gardens,40.6613,-73.96193,Private room,50,1,70,2018-07-22,1.79,2,0
12492941,67640934,Brooklyn,Bedford-Stuyvesant,40.68361,-73.93845,Private room,60,2,34,2017-09-27,0.88,1,0
12493228,816008,Manhattan,Hell's Kitchen,40.76093,-73.99014,Private room,100,5,8,2017-07-31,0.21,1,0
12493291,6119244,Queens,Jackson Heights,40.75069,-73.89476,Private room,60,2,26,2019-03-31,0.78,1,307
12494415,67651553,Manhattan,Upper West Side,40.80302,-73.96511,Entire home/apt,110,10,0,,,2,0
12494870,12140588,Brooklyn,Greenpoint,40.72619,-73.95563,Private room,50,3,2,2017-01-02,0.06,1,0
12495520,57769941,Manhattan,Midtown,40.7659,-73.98211,Entire home/apt,325,1,0,,,1,0
12495562,2821521,Manhattan,Greenwich Village,40.73372,-73.99834,Entire home/apt,225,3,60,2019-06-23,1.54,1,18
12495831,22527211,Manhattan,Midtown,40.75914,-73.96591,Entire home/apt,190,29,53,2019-04-30,1.4,1,165
12495887,2104160,Brooklyn,Greenpoint,40.7369,-73.95288,Entire home/apt,119,4,4,2017-05-09,0.1,1,0
12496037,23870466,Manhattan,Upper West Side,40.78475,-73.9717,Entire home/apt,650,30,3,2018-10-15,0.09,1,137
12496118,11305944,Bronx,Allerton,40.86947,-73.85993,Entire home/apt,104,2,33,2019-06-12,0.85,5,86
12497438,67674810,Manhattan,Chinatown,40.7164,-73.99743,Entire home/apt,175,30,4,2018-06-24,0.11,1,0
12497757,50137233,Brooklyn,Williamsburg,40.712,-73.94609,Private room,190,1,0,,,1,0
12497783,67677095,Manhattan,Upper West Side,40.8015,-73.96605,Private room,40,3,1,2016-07-16,0.03,1,0
12502633,379619,Brooklyn,Gowanus,40.667,-73.99233,Entire home/apt,100,1,378,2019-07-07,9.67,1,48
12504542,3982538,Brooklyn,Prospect Heights,40.67908,-73.97333,Private room,75,1,0,,,1,0
12505852,5775272,Manhattan,Upper West Side,40.78406,-73.98431,Entire home/apt,125,1,0,,,1,0
12508552,7475578,Manhattan,Little Italy,40.71941,-73.99706,Private room,85,5,26,2019-05-06,0.67,2,160
12509350,31376006,Brooklyn,Greenpoint,40.72191,-73.94405,Private room,60,1,2,2016-05-08,0.05,1,0
12511986,3905432,Manhattan,Harlem,40.81614,-73.94429,Private room,90,6,8,2018-12-25,0.22,2,296
12513217,67768251,Manhattan,Upper West Side,40.78461,-73.97787,Private room,53,30,4,2019-03-17,0.17,3,185
12519042,67803853,Brooklyn,Bedford-Stuyvesant,40.6851,-73.94793,Private room,50,3,26,2018-10-14,0.68,1,0
12519645,56623911,Manhattan,East Harlem,40.78809,-73.95333,Private room,45,1,3,2016-05-20,0.08,1,0
12519757,3207402,Manhattan,Upper West Side,40.79904,-73.96045,Private room,110,4,7,2017-12-30,0.23,1,125
12519774,2593193,Brooklyn,Sunset Park,40.66127,-73.99154,Entire home/apt,200,7,0,,,1,11
12520066,66240032,Manhattan,Greenwich Village,40.73046,-73.99562,Entire home/apt,6000,1,0,,,1,0
12521735,34790915,Queens,Ridgewood,40.7003,-73.89983,Private room,70,2,0,,,1,0
12522024,10665495,Manhattan,East Village,40.72626,-73.9894,Entire home/apt,199,4,3,2017-05-29,0.08,1,0
12523287,5069809,Queens,Forest Hills,40.71915,-73.84397,Private room,65,2,29,2019-06-10,0.77,1,333
12532453,18004909,Brooklyn,Williamsburg,40.71513,-73.94848,Private room,95,2,1,2016-05-01,0.03,1,9
12534110,6604691,Brooklyn,Downtown Brooklyn,40.69531,-73.98306,Private room,80,5,0,,,1,0
12535946,16098958,Manhattan,Upper West Side,40.79433,-73.96518,Entire home/apt,200,30,1,2018-11-27,0.13,96,337
12536976,55457305,Manhattan,West Village,40.72981,-74.00348,Entire home/apt,274,6,37,2019-06-23,0.94,1,339
12537157,3441272,Brooklyn,Bushwick,40.69758,-73.93493,Private room,50,2,93,2019-06-18,2.39,5,202
12537221,67884746,Brooklyn,Prospect Heights,40.67947,-73.96466,Private room,105,2,172,2019-06-24,4.5,1,83
12538440,67931669,Manhattan,Harlem,40.81498,-73.95078,Private room,45,20,0,,,1,0
12539250,10158478,Manhattan,Hell's Kitchen,40.76148,-73.99489,Private room,350,1,0,,,1,0
12539359,60946174,Manhattan,Upper East Side,40.78093,-73.95175,Private room,350,1,9,2016-10-08,0.23,1,90
12542485,17770287,Manhattan,Murray Hill,40.7493,-73.98132,Entire home/apt,180,30,5,2019-03-09,0.14,14,210
12542544,64837317,Manhattan,Hell's Kitchen,40.76231,-73.9952,Entire home/apt,225,4,128,2019-07-07,3.39,1,218
12542909,67758079,Queens,Sunnyside,40.74706,-73.92076,Entire home/apt,100,1,1,2016-05-10,0.03,1,0
12543988,17763535,Brooklyn,Williamsburg,40.71183,-73.94918,Private room,1300,1,0,,,1,0
12545436,43128266,Manhattan,Washington Heights,40.83271,-73.94007,Private room,55,1,5,2018-04-01,0.13,3,332
12546799,3089851,Brooklyn,Bedford-Stuyvesant,40.69175,-73.95554,Entire home/apt,70,7,4,2018-04-07,0.12,1,0
12547169,4354856,Brooklyn,Williamsburg,40.71486,-73.94826,Private room,50,60,0,,,2,0
12547357,12335685,Brooklyn,Crown Heights,40.67045,-73.95895,Private room,67,1,1,2016-05-17,0.03,1,0
12547481,43436738,Manhattan,Midtown,40.76589,-73.98068,Entire home/apt,150,2,1,2016-06-25,0.03,1,0
12549290,68013836,Manhattan,Financial District,40.70592,-74.00928,Private room,35,3,3,2016-08-26,0.09,1,0
12553612,24225572,Brooklyn,Williamsburg,40.71353,-73.95261,Private room,90,2,15,2019-06-16,1.05,1,6
12554945,20586090,Manhattan,Harlem,40.82356,-73.95457,Private room,53,5,8,2017-01-05,0.23,1,0
12556300,15074852,Manhattan,Hell's Kitchen,40.76253,-73.98939,Entire home/apt,300,2,0,,,1,0
12558102,68070597,Brooklyn,Bedford-Stuyvesant,40.69756,-73.93893,Entire home/apt,80,21,0,,,1,0
12558307,26521212,Manhattan,Midtown,40.75207,-73.97351,Entire home/apt,299,2,5,2019-05-05,0.15,3,0
12558745,50600973,Brooklyn,Bushwick,40.69452,-73.92807,Private room,41,1,72,2018-06-09,1.88,7,0
12559933,68082818,Brooklyn,Bedford-Stuyvesant,40.68288,-73.93526,Private room,50,2,1,2016-06-01,0.03,1,0
12560110,20907226,Queens,Ridgewood,40.70005,-73.8952,Entire home/apt,70,1,5,2017-08-07,0.21,1,0
12560137,51093380,Manhattan,Harlem,40.82302,-73.94477,Entire home/apt,500,1,0,,,1,365
12560942,47577639,Manhattan,Chelsea,40.74137,-74.00399,Entire home/apt,185,4,49,2019-06-26,1.31,2,279
12561615,68094755,Manhattan,Midtown,40.75709,-73.96327,Private room,98,3,98,2019-07-03,2.66,1,278
12561681,68094795,Manhattan,Upper East Side,40.76532,-73.9615,Entire home/apt,399,4,55,2019-06-17,1.47,2,237
12561755,2898343,Manhattan,Upper West Side,40.79865,-73.96419,Entire home/apt,170,4,12,2017-12-26,0.31,1,0
12562075,8756366,Manhattan,Financial District,40.70666,-74.00529,Private room,80,1,0,,,1,0
12563738,10312167,Manhattan,Harlem,40.80276,-73.94976,Entire home/apt,376,28,53,2019-03-03,1.4,2,310
12564287,11761831,Bronx,Wakefield,40.89118,-73.84987,Entire home/apt,99,3,68,2019-04-30,1.78,1,2
12566262,32503657,Manhattan,Hell's Kitchen,40.75756,-73.99318,Entire home/apt,200,1,0,,,1,0
12566957,26813492,Brooklyn,Bedford-Stuyvesant,40.69065,-73.93708,Entire home/apt,91,5,3,2017-09-15,0.12,1,0
12567631,3910530,Brooklyn,Bedford-Stuyvesant,40.68459,-73.94993,Entire home/apt,60,1,0,,,1,0
12567868,68138404,Manhattan,East Village,40.72997,-73.98009,Private room,60,3,50,2019-06-23,1.31,1,240
12567993,68139079,Brooklyn,Bushwick,40.70076,-73.92371,Private room,50,1,0,,,1,0
12568401,57786447,Manhattan,West Village,40.73764,-74.00146,Entire home/apt,250,2,1,2016-05-18,0.03,1,0
12568741,68145886,Manhattan,Greenwich Village,40.73432,-73.9972,Entire home/apt,209,2,75,2019-06-02,1.93,1,8
12581875,342510,Brooklyn,South Slope,40.66383,-73.98252,Private room,65,1,0,,,1,0
12582348,34546087,Queens,Astoria,40.7704,-73.91701,Private room,48,2,11,2017-11-25,0.29,1,0
12583907,68250800,Manhattan,East Harlem,40.80015,-73.93764,Private room,60,1,137,2019-06-30,3.55,2,98
12584072,68252461,Staten Island,Clifton,40.62349,-74.07596,Entire home/apt,165,1,108,2019-06-20,2.78,1,298
12585015,18901504,Manhattan,Midtown,40.755,-73.96671,Entire home/apt,218,5,69,2019-06-30,1.81,2,152
12585126,24018769,Manhattan,West Village,40.73326,-74.00186,Entire home/apt,160,1,0,,,1,0
12587017,62850707,Manhattan,Upper West Side,40.78434,-73.97867,Entire home/apt,200,2,154,2019-05-31,4.02,1,51
12587102,1623346,Brooklyn,Williamsburg,40.71468,-73.95841,Private room,53,2,2,2018-05-21,0.14,1,0
12587698,26225727,Brooklyn,Bushwick,40.68601,-73.91167,Private room,65,3,76,2019-06-25,1.98,1,23
12590077,43438475,Brooklyn,South Slope,40.66872,-73.98906,Entire home/apt,280,3,30,2019-06-10,0.79,3,125
12590964,1520629,Brooklyn,Clinton Hill,40.68374,-73.96719,Private room,60,1,67,2019-06-22,1.85,1,310
12591059,68240110,Brooklyn,Prospect-Lefferts Gardens,40.65785,-73.96068,Entire home/apt,800,1,4,2016-05-22,0.1,1,357
12592427,68309691,Queens,Flushing,40.72635,-73.80237,Entire home/apt,99,1,229,2019-06-24,5.97,1,7
12593389,10737943,Manhattan,Upper West Side,40.7998,-73.96098,Entire home/apt,120,30,18,2018-09-30,0.47,10,189
12594614,17603414,Manhattan,Harlem,40.82471,-73.94332,Private room,70,4,27,2019-07-01,0.75,2,156
12598128,5162192,Manhattan,Upper West Side,40.79895,-73.95949,Entire home/apt,235,30,4,2018-12-22,0.1,12,209
12598446,5162192,Manhattan,Upper West Side,40.7986,-73.96229,Entire home/apt,275,30,4,2019-01-09,0.15,12,199
12600198,10577784,Queens,Astoria,40.76494,-73.92752,Private room,86,4,28,2019-01-03,0.74,2,242
12600583,13406954,Manhattan,Upper East Side,40.78305,-73.95381,Shared room,49,1,3,2016-05-19,0.08,3,0
12600938,9848712,Manhattan,East Harlem,40.80118,-73.94513,Private room,85,3,86,2019-06-16,2.28,2,240
12601401,5059784,Queens,Astoria,40.76465,-73.92625,Entire home/apt,125,1,10,2016-07-11,0.26,1,0
12601807,9848712,Manhattan,East Harlem,40.80073,-73.94465,Private room,85,3,89,2019-06-05,2.37,2,228
12601900,16702803,Brooklyn,Crown Heights,40.67426,-73.93968,Entire home/apt,70,2,2,2016-06-04,0.05,1,0
12602212,67208195,Brooklyn,Bedford-Stuyvesant,40.68601,-73.91772,Private room,60,2,71,2019-06-30,1.84,2,363
12602408,57059509,Brooklyn,Bedford-Stuyvesant,40.69221,-73.93823,Private room,50,20,19,2018-08-31,0.56,1,2
12604187,18901504,Manhattan,Midtown,40.75369,-73.96632,Entire home/apt,218,5,81,2019-06-29,2.1,2,185
12606349,9293730,Manhattan,East Harlem,40.7888,-73.94247,Entire home/apt,135,30,13,2019-01-24,0.37,16,330
12606676,13822373,Brooklyn,Prospect-Lefferts Gardens,40.66223,-73.95955,Private room,120,2,2,2017-01-01,0.06,1,0
12609695,66734502,Queens,Astoria,40.76188,-73.91766,Private room,55,3,3,2016-08-24,0.08,2,0
12611122,6444711,Brooklyn,Fort Greene,40.68672,-73.97555,Entire home/apt,150,2,7,2017-05-15,0.19,1,0
12619450,1539941,Brooklyn,Kensington,40.63568,-73.97383,Entire home/apt,75,2,10,2019-05-27,0.26,1,362
12621050,15218314,Manhattan,Harlem,40.81251,-73.95412,Private room,43,7,0,,,1,0
12622115,49262827,Manhattan,Hell's Kitchen,40.76192,-73.98817,Entire home/apt,115,2,150,2019-06-24,4.06,1,1
12622845,14498263,Queens,Sunnyside,40.74431,-73.92024,Private room,60,2,105,2019-06-30,2.72,1,101
12623332,11732822,Brooklyn,Park Slope,40.67776,-73.9743,Entire home/apt,160,4,33,2019-06-15,0.87,1,1
12624890,657869,Manhattan,Harlem,40.81027,-73.9408,Shared room,39,4,47,2019-06-09,1.22,2,131
12625113,4057761,Manhattan,Harlem,40.82458,-73.95175,Private room,45,3,49,2019-06-21,1.26,1,0
12625717,1166833,Brooklyn,Flatbush,40.64966,-73.96459,Private room,45,3,5,2017-07-29,0.19,1,0
12625934,68551886,Manhattan,Harlem,40.82859,-73.9497,Private room,25,1,0,,,1,0
12626567,68556398,Brooklyn,Bushwick,40.69285,-73.92703,Private room,65,12,0,,,1,0
12626663,2480467,Manhattan,Harlem,40.80854,-73.94305,Entire home/apt,125,7,1,2017-01-07,0.03,1,0
12628500,67261284,Queens,Jackson Heights,40.75123,-73.87993,Private room,67,1,204,2018-12-16,5.27,2,0
12629865,16740102,Brooklyn,Bedford-Stuyvesant,40.68634,-73.94414,Private room,52,3,0,,,1,0
12630337,516563,Manhattan,Lower East Side,40.71412,-73.98984,Entire home/apt,110,6,5,2019-01-03,0.13,1,12
12630697,227369,Brooklyn,Bedford-Stuyvesant,40.69508,-73.95952,Entire home/apt,177,4,82,2019-01-26,2.22,1,73
12630799,65820457,Queens,Ridgewood,40.70595,-73.90871,Private room,25,5,0,,,1,0
12641611,35383368,Brooklyn,Park Slope,40.67466,-73.97711,Entire home/apt,175,3,0,,,1,0
12642845,228858,Brooklyn,South Slope,40.66271,-73.98818,Entire home/apt,150,3,73,2019-07-04,1.89,2,259
12643171,26054687,Brooklyn,Williamsburg,40.71586,-73.94859,Private room,75,7,0,,,1,0
12643924,1216362,Brooklyn,Prospect-Lefferts Gardens,40.65447,-73.96122,Private room,41,1,43,2019-05-07,1.19,4,188
12644989,9997184,Manhattan,Upper West Side,40.79376,-73.96734,Entire home/apt,185,2,10,2016-09-01,0.26,1,0
12645495,60077920,Queens,East Elmhurst,40.76107,-73.86664,Entire home/apt,175,2,74,2019-06-24,2.42,1,141
12645769,68684053,Manhattan,Harlem,40.82095,-73.94007,Private room,40,1,1,2016-05-14,0.03,1,0
12648471,52577563,Brooklyn,Sunset Park,40.66455,-73.99205,Entire home/apt,135,4,9,2017-10-07,0.23,3,365
12649685,6389984,Brooklyn,Greenpoint,40.73081,-73.95551,Entire home/apt,195,2,34,2017-06-09,0.97,1,0
12650830,68585649,Brooklyn,Bedford-Stuyvesant,40.69186,-73.94038,Private room,30,80,0,,,1,0
